date,li_smm_usd_t,ndpr_smm_usd_t,gfex_li_active,gfex_li_term_slope,gfex_li_oi,gfex_li_tightness
2023-06-26,43213.47,67282.61,,,,
2023-06-27,42708.55,66404.9,,,,
2023-06-28,42466.51,64562.91,,,,
2023-06-29,42269.03,62646.29,,,,
2023-06-30,42210.34,62559.29,,,,
2023-07-03,42210.34,62559.29,,,,
2023-07-04,42372.88,61664.6,,,,
2023-07-05,42507.6,61860.66,,,,
2023-07-06,42300.02,61558.57,,,,
2023-07-07,42326.22,61596.7,,,,
2023-07-10,42460.65,60756.7,,,,
2023-07-11,42445.99,59355.37,,,,
2023-07-12,42388.73,59704.39,,,,
2023-07-13,42398.84,61544.46,,,,
2023-07-14,42342.14,62431.99,,,,
2023-07-17,41930.04,63069.47,,,,
2023-07-18,41577.44,62713.8,,,,
2023-07-19,41077.45,62448.83,,,,
2023-07-20,40606.54,62535.45,,,,
2023-07-21,40045.05,63126.57,220700.0,-0.02809243316719534,8085.0,0.02809243316719534
2023-07-24,39652.23,64235.22,211150.0,-0.1539190149183045,13122.0,0.1539190149183045
2023-07-25,39471.31,65669.69,222050.0,-0.15627111011033556,15020.0,0.15627111011033556
2023-07-26,39385.47,65293.3,230900.0,-0.1522304027717627,14508.0,0.1522304027717627
2023-07-27,39143.18,64750.21,228050.0,-0.15150186362639773,15105.0,0.15150186362639773
2023-07-28,38766.16,64935.06,227450.0,-0.1409100901296988,14780.0,0.1409100901296988
2023-07-31,38724.53,65587.5,230600.0,-0.14353859496964438,15505.0,0.14353859496964438
2023-08-01,38252.13,65614.97,228450.0,-0.13591595535128032,15676.0,0.13591595535128032
2023-08-02,37391.75,65470.32,229000.0,-0.12838427947598252,15675.0,0.12838427947598252
2023-08-03,36897.81,65334.09,228250.0,-0.1253012048192771,16230.0,0.1253012048192771
2023-08-04,36559.89,65598.89,229700.0,-0.11754462342185457,16442.0,0.11754462342185457
2023-08-07,35639.35,65720.92,223450.0,-0.13269187737748933,18615.0,0.13269187737748933
2023-08-08,35084.8,65940.01,218300.0,-0.1282638570774164,20447.0,0.1282638570774164
2023-08-09,34415.08,65927.69,216800.0,-0.125,20194.0,0.125
2023-08-10,34162.26,65973.28,214400.0,-0.11543843283582089,23910.0,0.11543843283582089
2023-08-11,33714.7,65840.38,208300.0,-0.10513682189150264,25574.0,0.10513682189150264
2023-08-14,32978.99,65613.73,201550.0,-0.09377325725626395,31513.0,0.09377325725626395
2023-08-15,32154.78,65477.58,195350.0,-0.12004095213718968,35763.0,0.12004095213718968
2023-08-16,31483.99,65226.62,197350.0,-0.11350392703318979,34637.0,0.11350392703318979
2023-08-17,30962.5,65205.8,194500.0,-0.10359897172236499,37164.0,0.10359897172236499
2023-08-18,30803.77,66056.98,196300.0,-0.10799796230259806,34426.0,0.10799796230259806
2023-08-21,30786.91,67594.38,199900.0,-0.09754877438719356,32603.0,0.09754877438719356
2023-08-22,30820.65,68490.34,200250.0,-0.08614232209737827,32402.0,0.08614232209737827
2023-08-23,30776.39,67571.26,198450.0,-0.08717561098513482,33373.0,0.08717561098513482
2023-08-24,30841.77,67440.68,199950.0,-0.09202300575143785,32539.0,0.09202300575143785
2023-08-25,30555.06,67481.47,197250.0,-0.08897338403041821,35118.0,0.08897338403041821
2023-08-28,30135.75,68490.34,189700.0,-0.08618871903004743,40209.0,0.08618871903004743
2023-08-29,29360.23,68438.77,185200.0,-0.06074514038876888,41506.0,0.06074514038876888
2023-08-30,28844.31,68513.8,186350.0,-0.058760397102227024,42342.0,0.058760397102227024
2023-08-31,28472.48,68443.46,184450.0,-0.06072106261859578,42781.0,0.06072106261859578
2023-09-01,28238.5,68706.8,187950.0,-0.06544293695131687,42394.0,0.06544293695131687
2023-09-04,28207.49,70964.82,189800.0,-0.06849315068493156,42254.0,0.06849315068493156
2023-09-05,27845.22,71670.58,191000.0,-0.0709424083769633,42918.0,0.0709424083769633
2023-09-06,27389.59,71718.37,191100.0,-0.07718472004186294,44121.0,0.07718472004186294
2023-09-07,27130.57,71575.62,185700.0,-0.06946688206785134,47905.0,0.06946688206785134
2023-09-08,26814.57,71618.65,179150.0,-0.06670387943064471,55765.0,0.06670387943064471
2023-09-11,26328.65,72607.35,176800.0,-0.07607466063348411,58960.0,0.07607466063348411
2023-09-12,26132.88,73199.43,179550.0,-0.07797270955165692,62317.0,0.07797270955165692
2023-09-13,25834.5,71762.49,176850.0,-0.07548770144189987,64288.0,0.07548770144189987
2023-09-14,25847.41,71988.81,172000.0,-0.07441860465116279,72526.0,0.07441860465116279
2023-09-15,25408.17,71909.93,169100.0,-0.06652868125369604,74360.0,0.06652868125369604
2023-09-18,25081.21,71954.28,168950.0,-0.0719147676827464,78420.0,0.0719147676827464
2023-09-19,24629.53,71836.13,163100.0,-0.06407112201103615,89721.0,0.06407112201103615
2023-09-20,24128.5,71360.22,156000.0,-0.05288461538461542,98481.0,0.05288461538461542
2023-09-21,23701.21,71171.95,157050.0,-0.06717605858007003,95389.0,0.06717605858007003
2023-09-22,23479.95,71122.4,158250.0,-0.08278041074249609,96303.0,0.08278041074249609
2023-09-25,23366.08,71191.4,158400.0,-0.12310606060606055,99150.0,0.12310606060606055
2023-09-26,23192.68,71078.73,153000.0,-0.11339869281045756,107796.0,0.11339869281045756
2023-09-27,23054.68,70732.84,148350.0,-0.12200876306033026,106659.0,0.12200876306033026
2023-09-28,23031.11,70864.96,149700.0,-0.12692050768203078,100532.0,0.12692050768203078
2023-10-09,23073.88,72703.19,150550.0,-0.13052142145466628,106282.0,0.13052142145466628
2023-10-10,23121.23,72783.99,153000.0,-0.1333333333333333,113144.0,0.1333333333333333
2023-10-11,23118.07,72432.05,154200.0,-0.13683527885862512,118372.0,0.13683527885862512
2023-10-12,23151.63,72323.22,161100.0,-0.13780260707635006,119027.0,0.13780260707635006
2023-10-13,23273.59,72141.31,168600.0,-0.15421115065243174,108907.0,0.15421115065243174
2023-10-16,23610.01,71307.69,169350.0,-0.18305284912902275,114876.0,0.18305284912902275
2023-10-17,23603.57,71492.89,168500.0,-0.17507418397626118,120006.0,0.17507418397626118
2023-10-18,23701.21,71581.77,168100.0,-0.18322427126710294,122017.0,0.18322427126710294
2023-10-19,23654.04,71234.78,163100.0,-0.19374616799509503,128737.0,0.19374616799509503
2023-10-20,23516.1,71229.93,156350.0,-0.1781259993604093,136415.0,0.1781259993604093
2023-10-23,23313.2,71030.28,150350.0,-0.14566012637179915,142151.0,0.14566012637179915
2023-10-24,23223.09,70625.52,153050.0,-0.14995099640640308,142103.0,0.14995099640640308
2023-10-25,23054.68,69709.7,153700.0,-0.15452179570592062,146914.0,0.15452179570592062
2023-10-26,22897.95,69647.94,150250.0,-0.1510815307820299,155074.0,0.1510815307820299
2023-10-27,22763.21,69720.84,152100.0,-0.1709401709401709,157541.0,0.1709401709401709
2023-10-30,22629.99,69730.35,154450.0,-0.16736808028488181,157651.0,0.16736808028488181
2023-10-31,22495.19,69735.1,154850.0,-0.1775912173070714,160480.0,0.1775912173070714
2023-11-01,22351.24,69711.34,154600.0,-0.1833764553686934,166055.0,0.1833764553686934
2023-11-02,22216.47,69716.09,153800.0,-0.18628088426527956,169552.0,0.18628088426527956
2023-11-03,22021.03,69744.61,152700.0,-0.1781270464963982,176966.0,0.1781270464963982
2023-11-06,21913.91,70809.31,149000.0,-0.15704697986577176,195148.0,0.15704697986577176
2023-11-07,21723.34,70309.61,143800.0,-0.13282336578581366,207789.0,0.13282336578581366
2023-11-08,21466.88,70230.31,143100.0,-0.1390635918937806,200293.0,0.1390635918937806
2023-11-09,21226.19,70114.9,144600.0,-0.13969571230982014,201886.0,0.13969571230982014
2023-11-10,20926.51,69891.81,147500.0,-0.13118644067796614,193637.0,0.13118644067796614
2023-11-13,20782.63,69731.19,147200.0,-0.12771739130434778,193811.0,0.12771739130434778
2023-11-14,20518.99,69764.58,142800.0,-0.11869747899159666,196984.0,0.11869747899159666
2023-11-15,20459.62,69989.8,142800.0,-0.10924369747899154,208643.0,0.10924369747899154
2023-11-16,20261.55,68957.94,141450.0,-0.09932838458819371,217280.0,0.09932838458819371
2023-11-17,20239.01,68495.98,138800.0,-0.08465417867435154,218608.0,0.08465417867435154
2023-11-20,20365.32,68672.15,138600.0,-0.09884559884559885,226705.0,0.09884559884559885
2023-11-21,20135.64,69076.42,134050.0,-0.09324878776575907,233445.0,0.09324878776575907
2023-11-22,19847.65,68907.68,127600.0,-0.08581504702194354,238614.0,0.08581504702194354
2023-11-23,19483.24,68854.75,122900.0,-0.08096013018714399,238458.0,0.08096013018714399
2023-11-24,19252.23,68777.9,125400.0,-0.0797448165869219,249256.0,0.0797448165869219
2023-11-27,18896.87,68753.92,119050.0,-0.07223855522889544,273942.0,0.07223855522889544
2023-11-28,18624.44,68359.38,114250.0,-0.047702407002188196,276354.0,0.047702407002188196
2023-11-29,18478.34,67893.89,112750.0,-0.009756097560975618,315263.0,0.009756097560975618
2023-11-30,18342.2,67558.11,109100.0,-0.0009165902841430373,328597.0,0.0009165902841430373
2023-12-01,18171.65,66116.86,103550.0,0.00965717044905845,331785.0,-0.00965717044905845
2023-12-04,17903.35,66158.47,100050.0,0.007996001999000413,368476.0,-0.007996001999000413
2023-12-05,17592.85,66043.0,94600.0,-0.022198731501057112,389661.0,0.022198731501057112
2023-12-06,17074.36,65788.56,89500.0,0.0016787912702853625,388713.0,-0.0016787912702853625
2023-12-07,16787.41,64641.96,93000.0,-0.008000000000000007,418857.0,0.008000000000000007
2023-12-08,16524.89,63171.11,101700.0,-0.013579049466537318,400419.0,0.013579049466537318
2023-12-11,15967.57,62898.32,101850.0,-0.05475638051044085,308040.0,0.05475638051044085
2023-12-12,15569.4,62277.58,94150.0,-0.03781297904956571,323695.0,0.03781297904956571
2023-12-13,15142.88,62238.65,94450.0,-0.01665799062988027,323614.0,0.01665799062988027
2023-12-14,14896.15,62661.72,100850.0,0.009509509509509462,307327.0,-0.009509509509509462
2023-12-15,14656.59,62974.24,105150.0,0.023357664233576658,305461.0,-0.023357664233576658
2023-12-18,14413.66,62832.35,104250.0,0.02105778648383927,300576.0,-0.02105778648383927
2023-12-19,14249.79,61888.8,102300.0,0.023511755877938967,295884.0,-0.023511755877938967
2023-12-20,14122.91,61525.55,101900.0,0.026700251889168802,294119.0,-0.026700251889168802
2023-12-21,13961.61,61431.06,97850.0,0.029458179905313076,288409.0,-0.029458179905313076
2023-12-22,13884.04,62234.01,100650.0,0.04953076120959343,289256.0,-0.04953076120959343
2023-12-25,13841.31,62565.54,102250.0,0.04657113613101327,292814.0,-0.04657113613101327
2023-12-26,13757.94,63551.92,106150.0,0.04684418145956615,285088.0,-0.04684418145956615
2023-12-27,13538.98,63507.57,106100.0,0.04223968565815328,278206.0,-0.04223968565815328
2023-12-28,13591.14,63331.93,106200.0,0.04785397138628511,280042.0,-0.04785397138628511
2023-12-29,13615.48,62175.95,106650.0,0.06384039900249383,275608.0,-0.06384039900249383
2024-01-02,13567.63,61957.43,108200.0,0.0670611439842208,270011.0,-0.0670611439842208
2024-01-03,13529.74,60388.16,107650.0,0.05642787046123643,262088.0,-0.05642787046123643
2024-01-04,13510.88,58700.5,103850.0,0.042147516307074806,263432.0,-0.042147516307074806
2024-01-05,13433.38,58605.71,98750.0,0.016469377251672634,263577.0,-0.016469377251672634
2024-01-08,13429.09,57871.98,98400.0,0.05977382875605808,269911.0,-0.05977382875605808
2024-01-09,13378.86,56163.33,98200.0,0.0761643835616439,275159.0,-0.0761643835616439
2024-01-10,13350.76,55906.32,98400.0,0.05920344456404747,269889.0,-0.05920344456404747
2024-01-11,13371.4,55505.26,101850.0,0.08063660477453571,269835.0,-0.08063660477453571
2024-01-12,13398.33,55571.03,103650.0,0.06307692307692303,267518.0,-0.06307692307692303
2024-01-15,13390.68,55748.11,101950.0,0.0670103092783505,266413.0,-0.0670103092783505
2024-01-16,13403.52,55628.09,103400.0,0.06782253952065265,271350.0,-0.06782253952065265
2024-01-17,13377.51,55658.76,103600.0,0.06117290192113245,267949.0,-0.06117290192113245
2024-01-18,13375.65,55651.04,101850.0,0.06780538302277428,265155.0,-0.06780538302277428
2024-01-19,13377.51,55658.76,102050.0,0.06439979392065953,264567.0,-0.06439979392065953
2024-01-22,13381.22,55674.19,100350.0,0.06495547407019386,258211.0,-0.06495547407019386
2024-01-23,13421.23,55840.67,101400.0,0.06735751295336789,254276.0,-0.06735751295336789
2024-01-24,13417.5,55755.62,102350.0,0.0639386189258313,256351.0,-0.0639386189258313
2024-01-25,13442.92,55582.64,101600.0,0.059578839239856185,257143.0,-0.059578839239856185
2024-01-26,13409.11,55442.85,101550.0,0.06157003591585419,255720.0,-0.06157003591585419
2024-01-29,13439.18,55423.59,101550.0,0.06436663233779605,251200.0,-0.06436663233779605
2024-01-30,13448.52,55462.11,101550.0,0.07336108220603532,245616.0,-0.07336108220603532
2024-01-31,13441.05,55431.29,100000.0,0.05552672548002069,252537.0,-0.05552672548002069
2024-02-01,13486.47,55446.7,99300.0,0.056367432150313146,243025.0,-0.056367432150313146
2024-02-02,13482.72,55431.29,100400.0,0.06565919749869731,232551.0,-0.06565919749869731
2024-02-05,13452.82,55308.35,100550.0,0.0698280354351224,227930.0,-0.0698280354351224
2024-02-06,13452.82,55308.35,98250.0,0.05276907001044928,235841.0,-0.05276907001044928
2024-02-07,13466.82,55365.91,97750.0,0.05970149253731338,229732.0,-0.05970149253731338
2024-02-08,13448.16,55289.19,97150.0,0.060622317596566555,229545.0,-0.060622317596566555
2024-02-19,13434.82,54765.27,96050.0,0.07330415754923414,240334.0,-0.07330415754923414
2024-02-20,13409.38,54469.1,93650.0,0.058595909342177954,265448.0,-0.058595909342177954
2024-02-21,13359.55,53841.13,97550.0,0.010606060606060508,257584.0,-0.010606060606060508
2024-02-22,13331.76,52689.23,97600.0,0.0585106382978724,257467.0,-0.0585106382978724
2024-02-23,13341.93,51981.54,100350.0,0.057722308892355745,269553.0,-0.057722308892355745
2024-02-26,13394.59,51970.73,103150.0,0.05037783375314864,277530.0,-0.05037783375314864
2024-02-27,13458.07,51975.05,104400.0,0.0515000000000001,296726.0,-0.0515000000000001
2024-02-28,13580.74,51689.97,109150.0,0.04242135367016209,295528.0,-0.04242135367016209
2024-02-29,13793.39,50321.61,115100.0,0.046405823475887065,321349.0,-0.046405823475887065
2024-03-01,14206.51,50034.65,118700.0,0.03241349102058688,314503.0,-0.03241349102058688
2024-03-04,14691.41,49202.37,120150.0,0.01656754460492782,317200.0,-0.01656754460492782
2024-03-05,14899.1,49201.69,115350.0,0.02689376961004042,310341.0,-0.02689376961004042
2024-03-06,14897.24,49334.13,112700.0,0.017225747960108784,321525.0,-0.017225747960108784
2024-03-07,15036.86,49198.96,114150.0,0.030371713508612785,327010.0,-0.030371713508612785
2024-03-08,15103.81,48612.36,112700.0,0.03166590178981177,326896.0,-0.03166590178981177
2024-03-11,15157.61,48143.63,115100.0,0.03060306030603055,340353.0,-0.03060306030603055
2024-03-12,15291.37,48376.33,118350.0,0.028846153846153744,338758.0,-0.028846153846153744
2024-03-13,15407.89,48722.26,120550.0,0.02962644911979395,337413.0,-0.02962644911979395
2024-03-14,15569.52,48685.09,115800.0,0.004347826086956497,317440.0,-0.004347826086956497
2024-03-15,15558.73,48235.52,113500.0,0.00976042590949433,312896.0,-0.00976042590949433
2024-03-18,15602.69,47896.31,117100.0,-0.0017174753112924046,312633.0,0.0017174753112924046
2024-03-19,15599.45,47817.05,116050.0,-0.0008688097306689402,307963.0,0.0008688097306689402
2024-03-20,15596.85,47809.1,115800.0,0.0074138682948103884,308663.0,-0.0074138682948103884
2024-03-21,15597.07,48364.07,117500.0,0.0017174753112922936,314551.0,-0.0017174753112922936
2024-03-22,15537.64,49146.15,115000.0,0.0008756567425569628,305345.0,-0.0008756567425569628
2024-03-25,15571.34,49296.55,111200.0,-0.0045085662759242195,309921.0,0.0045085662759242195
2024-03-26,15271.5,48924.08,107850.0,0.01217228464419473,304060.0,-0.01217228464419473
2024-03-27,15150.05,48590.6,107550.0,0.010793054903801114,305065.0,-0.010793054903801114
2024-03-28,15150.05,48590.6,108350.0,0.01540616246498594,304681.0,-0.01540616246498594
2024-03-29,15148.17,48860.61,107900.0,0.015917602996254665,301064.0,-0.015917602996254665
2024-04-01,15151.1,48870.05,109750.0,0.026976744186046453,302565.0,-0.026976744186046453
2024-04-02,15265.97,49623.0,111550.0,0.014945652173913082,292090.0,-0.014945652173913082
2024-04-03,15307.32,50036.53,112300.0,0.011617515638963294,282580.0,-0.011617515638963294
2024-04-08,15429.29,53385.2,113650.0,0.017809439002671512,282979.0,-0.017809439002671512
2024-04-09,15445.72,51370.81,113650.0,0.014234875444839812,283302.0,-0.014234875444839812
2024-04-10,15626.08,51741.98,116050.0,0.026420079260237816,282621.0,-0.026420079260237816
2024-04-11,15610.57,52379.84,112750.0,0.01338090990187335,276098.0,-0.01338090990187335
2024-04-12,15541.65,52931.2,112350.0,0.01251117068811447,271717.0,-0.01251117068811447
2024-04-15,15540.15,54166.55,112400.0,0.013410818059901741,271626.0,-0.013410818059901741
2024-04-16,15369.35,53069.04,109100.0,0.02219140083217752,268363.0,-0.02219140083217752
2024-04-17,15365.11,52916.61,109200.0,0.023545706371191244,263032.0,-0.023545706371191244
2024-04-18,15372.1,53216.42,110050.0,0.021988089784700016,262602.0,-0.021988089784700016
2024-04-19,15345.83,53173.17,108150.0,0.02657342657342654,264043.0,-0.02657342657342654
2024-04-22,15344.99,53583.48,109000.0,0.026802218114602594,266274.0,-0.026802218114602594
2024-04-23,15321.16,53572.41,108950.0,0.023094688221708903,265418.0,-0.023094688221708903
2024-04-24,15319.05,53840.43,110550.0,0.022364217252396124,268944.0,-0.022364217252396124
2024-04-25,15380.49,54777.93,110900.0,0.022810218978102093,266002.0,-0.022810218978102093
2024-04-26,15313.78,55336.08,109700.0,0.02153000458085197,261900.0,-0.02153000458085197
2024-04-29,15309.14,55525.74,113900.0,0.01911111111111108,289851.0,-0.01911111111111108
2024-04-30,15384.72,55550.2,113250.0,0.015971606033717833,276761.0,-0.015971606033717833
2024-05-06,15452.8,55796.01,112000.0,0.022461814914645162,281666.0,-0.022461814914645162
2024-05-07,15463.42,55991.82,113900.0,0.03405017921146958,287478.0,-0.03405017921146958
2024-05-08,15445.27,56064.18,112550.0,0.024193548387096753,289713.0,-0.024193548387096753
2024-05-09,15391.62,56044.84,111850.0,0.019677996422182487,293436.0,-0.019677996422182487
2024-05-10,15342.76,56068.06,109450.0,0.022415370539798696,298966.0,-0.022415370539798696
2024-05-13,15137.51,56343.27,107200.0,0.037176470588235366,302623.0,-0.037176470588235366
2024-05-14,15062.32,56319.97,106300.0,0.03589985829003317,302378.0,-0.03589985829003317
2024-05-15,14855.51,55837.42,103600.0,0.05051495831289854,303976.0,-0.05051495831289854
2024-05-16,14803.34,55270.4,103900.0,0.04013539651837528,298301.0,-0.04013539651837528
2024-05-17,14774.52,55300.88,106000.0,0.04897765097479789,285986.0,-0.04897765097479789
2024-05-20,14780.16,55132.35,106700.0,0.04566854990583802,285093.0,-0.04566854990583802
2024-05-21,14736.29,53968.74,107250.0,0.04969526488513831,282785.0,-0.04969526488513831
2024-05-22,14732.23,53471.51,106900.0,0.043212775951150695,286518.0,-0.043212775951150695
2024-05-23,14668.01,53300.65,105200.0,0.05238095238095242,282825.0,-0.05238095238095242
2024-05-24,14661.95,52521.44,107000.0,0.048964218455743946,284945.0,-0.048964218455743946
2024-05-27,14660.94,52793.15,106800.0,0.05315145813734712,291216.0,-0.05315145813734712
2024-05-28,14633.41,52380.17,106350.0,0.047663992449268555,292720.0,-0.047663992449268555
2024-05-29,14620.65,51764.25,104900.0,0.052808449351896325,290462.0,-0.052808449351896325
2024-05-30,14585.08,51735.76,106200.0,0.05457997152349314,290321.0,-0.05457997152349314
2024-05-31,14597.43,50863.58,105700.0,0.05300859598853869,290748.0,-0.05300859598853869
2024-06-03,14446.65,51300.06,102850.0,0.06093366093366104,294706.0,-0.06093366093366104
2024-06-04,14296.14,50821.55,102300.0,0.053149606299212504,298695.0,-0.053149606299212504
2024-06-05,14050.17,49933.19,100350.0,0.05447276361819098,302933.0,-0.05447276361819098
2024-06-06,13953.1,50019.26,100450.0,0.050374064837905186,296589.0,-0.050374064837905186
2024-06-07,13928.85,50112.2,100750.0,0.04937655860349133,296018.0,-0.04937655860349133
2024-06-11,13801.02,50060.51,98250.0,0.030423940149626016,301070.0,-0.030423940149626016
2024-06-12,13673.49,49084.31,96700.0,0.05930892212480665,299277.0,-0.05930892212480665
2024-06-13,13666.02,49682.09,97900.0,0.06310928681375061,293681.0,-0.06310928681375061
2024-06-14,13536.93,49637.69,97200.0,0.05861182519280206,293689.0,-0.05861182519280206
2024-06-17,13421.34,51223.87,96300.0,0.058151609553478645,295014.0,-0.058151609553478645
2024-06-18,13355.42,50864.7,94500.0,0.06349206349206349,307187.0,-0.06349206349206349
2024-06-19,13117.55,49843.94,93500.0,0.06791443850267376,302128.0,-0.06791443850267376
2024-06-20,13037.44,49826.81,94150.0,0.06372809346787034,296646.0,-0.06372809346787034
2024-06-21,13028.31,49860.58,97550.0,0.06033101975440469,297993.0,-0.06033101975440469
2024-06-24,12798.32,49736.89,94100.0,0.07242339832869082,301896.0,-0.07242339832869082
2024-06-25,12611.97,49733.47,93000.0,0.0726859738784782,304777.0,-0.0726859738784782
2024-06-26,12593.9,49716.4,96350.0,0.07545106615636965,306583.0,-0.07545106615636965
2024-06-27,12586.13,49685.69,95500.0,0.0793825799338479,306775.0,-0.0793825799338479
2024-06-28,12556.09,49812.69,94200.0,0.09327303561334088,306774.0,-0.09327303561334088
2024-07-01,12444.6,49943.06,93300.0,0.10000000000000009,310062.0,-0.10000000000000009
2024-07-02,12446.31,50155.75,94850.0,0.09622960045019702,314614.0,-0.09622960045019702
2024-07-03,12406.9,49792.19,94400.0,0.0911136107986501,317538.0,-0.0911136107986501
2024-07-04,12450.61,49459.44,94750.0,0.08994413407821233,321627.0,-0.08994413407821233
2024-07-05,12424.02,49325.63,93900.0,0.08732394366197194,313469.0,-0.08732394366197194
2024-07-08,12424.02,49462.84,94000.0,0.08876404494382029,318058.0,-0.08876404494382029
2024-07-09,12412.86,49541.64,93900.0,0.09348441926345608,313602.0,-0.09348441926345608
2024-07-10,12392.33,49651.62,93100.0,0.08945868945868951,315132.0,-0.08945868945868951
2024-07-11,12316.15,49895.14,91850.0,0.10643274853801166,303605.0,-0.10643274853801166
2024-07-12,12328.64,49657.96,91650.0,0.04891606448026686,304447.0,-0.04891606448026686
2024-07-15,12286.58,49517.19,89650.0,0.05470085470085473,316153.0,-0.05470085470085473
2024-07-16,12082.21,49249.24,88250.0,0.057358053302433376,310558.0,-0.057358053302433376
2024-07-17,11985.78,49260.41,88000.0,0.05330243337195828,315568.0,-0.05330243337195828
2024-07-18,11884.47,49489.98,87300.0,0.059098888238736214,313613.0,-0.059098888238736214
2024-07-19,11859.5,49414.57,89000.0,0.05814622913068512,313214.0,-0.05814622913068512
2024-07-22,11846.94,49390.85,88750.0,0.05402298850574705,311378.0,-0.05402298850574705
2024-07-23,11841.26,49504.27,88850.0,0.05628948879954043,305438.0,-0.05628948879954043
2024-07-24,11777.13,49631.19,87200.0,0.05493863237872598,304177.0,-0.05493863237872598
2024-07-25,11648.34,49901.84,86150.0,0.052538370720188965,303123.0,-0.052538370720188965
2024-07-26,11678.96,50033.03,86900.0,0.04789719626168232,307284.0,-0.04789719626168232
2024-07-29,11583.62,49978.0,84700.0,0.04850299401197611,319327.0,-0.04850299401197611
2024-07-30,11318.99,50070.06,81900.0,0.05093167701863344,326462.0,-0.05093167701863344
2024-07-31,11316.28,50647.24,82750.0,0.05816831683168311,317487.0,-0.05816831683168311
2024-08-01,11302.33,51669.76,81750.0,0.04261890055589879,330187.0,-0.04261890055589879
2024-08-02,11121.66,51272.52,80700.0,0.028994447871684148,321314.0,-0.028994447871684148
2024-08-05,11233.6,52051.35,81150.0,0.05068836045056324,309292.0,-0.05068836045056324
2024-08-06,11217.95,52118.17,81500.0,0.05499999999999994,300146.0,-0.05499999999999994
2024-08-07,11185.15,51821.76,80650.0,0.048336472065285685,303205.0,-0.048336472065285685
2024-08-08,11164.29,51821.76,79400.0,0.03656998738965944,311853.0,-0.03656998738965944
2024-08-09,11154.2,51983.43,78650.0,0.042838874680307004,313737.0,-0.042838874680307004
2024-08-12,10870.62,52023.2,76900.0,0.04259501965923995,322871.0,-0.04259501965923995
